element,sp_num,obs_wl_vac(A),unc_obs_wl,intens,Aki(s^-1),Acc,J_i,J_k,Type,tp_ref,line_ref,
Ne,1,9075.523,0.002,5,,,1,2,,,L9097,
Th,1,9077.4975,0.0011,220bl,,,4,3,,,L5951,
Ar,1,9077.885,0.010,20,1.2e+06,D,1,0,,T1218n,L2634,
Th,1,9078.6858,0.0015,110,,,4,3,,,L5951,
Th,1,9084.8149,0.0020,67,,,2,3,,,L5951,
Th,1,9087.005,0.008,140,,,5,4,,,L3552,
Th,1,9092.9415,0.0003,140,,,6,6,,,L5951,
Th,1,9093.31349,0.00012,890,,,4,3,,,L5951,
Kr,1,9096.83,0.10,4h,,,2,3,,,L6099,
Th,1,9097.32459,0.00003,4500,,,2,1,,,L18702,
Th,1,9097.3789,0.0003,160bl,,,1,1,,,L5951,
Hg,1,9097.5,0.4,0,,,3,2,,,L15167c86,
Th,1,9098.2281,0.0007,56,,,2,1,,,L5951,
Xe,1,9098.63,0.02,50,,,3,4,,,L4739,
Th,1,9100.4353,0.0007,55,,,5,4,,,L5951,
Th,1,9101.862,0.008,100,,,2,3,,,L3552,
Kr,1,9103.08,0.10,1,,,2,2,,,L6099,
Th,1,9103.58028,0.00025,210,,,4,5,,,L5951,
Ne,1,9104.60,0.10,1,,,4,5,,,L6099,
Th,1,9105.664,0.008,100,,,2,3,,,L3552,
Ne,1,9106.03,0.10,4,,,3,4,,,L6099,
Th,1,9107.9676,0.0006,65,,,6,5,,,L5951,
Th,1,9109.72618,0.00014,670,,,4,5,,,L5951,
Th,1,9110.288,0.008,100,,,3,4,,,L3552,
Th,1,9111.8142,0.0005,84,,,5,4,,,L5951,
Th,1,9113.465,0.008,100,,,4,4,,,L3552,
Th,1,9114.0318,0.0004,140,,,2,2,,,L5951,
Kr,1,9114.19,0.10,20,1.60e+05,D+,3,2,,T3774n,T3384,u41,L6099,
Xe,1,9114.74,0.02,4,,,3,3,,,L4739,
Th,1,9115.740,0.008,50,,,3,2,,,L3552,
Ne,1,9117.80,0.10,1*,,,2,3,,,L6099,
Ne,1,9117.80,0.10,1*,,,2,2,,,L6099,
Th,1,9120.6399,0.0003,180,,,5,4,,,L5951,
Th,1,9122.13910,0.00010,1300,,,4,4,,,L5951,
Kr,1,9124.99,0.10,20,1.60e+05,D+,2,2,,T3774n,T3384,u41,L6099,
Ar,1,9125.471,0.010,35000,1.89e+07,B,2,1,,T5223,L2634,
Th,1,9125.897,0.008,50,,,3,3,,,L3552,
Th,1,9128.8336,0.0003,160,,,5,4,,,L5951,
Th,1,9131.6874,0.0003,150,,,1,1,,,L5951,
Th,1,9133.4739,0.0008,50,,,5,5,,,L5951,
Xe,1,9134.10,0.02,3,,,3,4,,,L4739,
Th,1,9134.7800,0.0003,360,,,3,3,,,L5951,
Th,1,9137.19856,0.00011,1100,,,6,6,,,L5951,
Th,1,9140.2390,0.0005,81,,,2,1,,,L5951,
Th,1,9143.06423,0.00009,1500,,,8,8,,,L5951,
Th,1,9143.754,0.008,50,,,3,2,,,L3552,
Th,1,9143.846,0.008,100,,,4,3,,,L3552,
Th,1,9144.2730,0.0006,68,,,5,4,,,L5951,
Xe,1,9144.31,0.10,2,,,3,2,,,L4739,
Th,1,9144.3242,0.0008,40,,,2,3,,,L5951,
Ne,1,9151.1829,0.0010,12000,6.02e+06,B,1,2,,T6976,L9097,
Xe,1,9154.63,0.02,20,,,1,2,,,L4739,
Th,1,9155.2915,0.0008,38*,,,3,3 or 4,,,L5951,
Th,1,9155.2915,0.0008,38*,,,2,1,,,L5951,
Th,1,9155.8781,0.0005,83,,,2,3,,,L5951,
Th,1,9157.8091,0.0004,120,,,5,5,,,L5951,
Th,1,9158.4572,0.0008,51,,,3,4,,,L5951,
Th,1,9158.7002,0.0004,120,,,1,2,,,L5951,
Th,1,9159.4362,0.0008,46,,,1,1,,,L5951,
Hg,1,9160.3,0.4,2,,,2,1,,,L15167c86,
Xe,1,9165.1667,0.0005,500,2.4e+07,C+,1,1,,T3269n,T6714,L7292,
Th,1,9166.776,0.008,210,,,3,2,,,L3552,
Th,1,9167.5290,0.0009,36,,,3,3,,,L5951,
Th,1,9168.41028,0.00007,2000,,,1,2,,,L18702,
Th,1,9169.985,0.008,53,,,4,4,,,L3552,
Xe,1,9170.04,0.02,100,,,2,3,,,L4739,
Th,1,9170.3107,0.0003,210,,,3,3,,,L5951,
Th,1,9170.3423,0.0007,63,,,3,2,,,L5951,
Th,1,9173.3385,0.0003,360,,,5,4,,,L5951,
Th,1,9173.779,0.008,110,,,2,3,,,L3552,
Th,1,9177.603,0.008,110,,,1,1,,,L3552,
Th,1,9179.487,0.008,110,,,4,3,,,L3552,
Th,1,9181.29815,0.00011,1000,,,4,4,,,L5951,
Th,1,9182.3451,0.0008,40,,,5,5,,,L5951,
Th,1,9184.4161,0.0008,44,,,5,6,,,L5951,
Th,1,9188.885,0.008,53,,,2,1,,,L3552,
Th,1,9190.0864,0.0003,290,,,4,3,,,L5951,
Th,1,9191.026,0.008,110,,,5,5,,,L3552,
Kr,1,9191.21,0.10,2,,,2,2,,,L6099,
Th,1,9194.204,0.008,110,,,1,1,,,L3552,
Th,1,9196.11541,0.00017,520,,,2,2,,,L5951,
Ne,1,9196.32,0.10,1*,,,3,4,,,L6099,
Ne,1,9196.32,0.10,1*,,,3,3,,,L6099,
Ar,1,9197.161,0.010,550,1.76e+06,C,1,1,,T1618n,L2634,
Xe,1,9199.70,0.02,2,,,1,2,,,L4739,
Th,1,9199.7793,0.0007,58,,,2,2,,,L5951,
Th,1,9202.20838,0.00019,400,,,2,3,,,L5951,
Hg,1,9203.2,0.4,3,,,1,0,,,L15167c86,
Th,1,9204.25660,0.00020,610,,,1,0,,,L18702,
Ne,1,9204.2841,0.0010,8900,7.77e+06,B,1,1,,T6976,L9097,
Xe,1,9205.73,0.02,30,,,1,2,,,L4739,
Th,1,9206.487019,0.000017,37000,,,2,2,,,L18702,
Th,1,9209.3552,0.0008,38,,,6,6,,,L5951,
Th,1,9210.5518,0.0003,160,,,4,4,,,L5951,
Th,1,9211.10778,0.00020,400,,,3,4,,,L5951,
He,1,9212.865,0.010,2*,2.2685e+03,AAA,3,2,,T8636c73,L551,
He,1,9212.865,0.010,2*,5.1041e+05,AAA,3,4,,T8636c73,L551,
He,1,9212.865,0.010,2*,4.3822e+04,AAA,3,3,,T8636c73,L551,
He,1,9212.865,0.010,2*,7.9378e+04,AAA,2,2,,T8636c73,L551,
He,1,9212.865,0.010,2*,3.5681e+05,AAA,2,3,,T8636c73,L551,
He,1,9212.865,0.010,2*,4.2875e+05,AAA,1,2,,T8636c73,L551,
Xe,1,9213.91,0.02,25,,,1,1,,,L4739,
Th,1,9216.1953,0.0010,31*,,,2,3,,,L5951,
Cu,1,9216.28,0.06,0,,,1/2,1/2,,,L772,
Th,1,9218.44835,0.00014,650,,,7,6,,,L5951,
Xe,1,9219.04,0.02,1,,,1,2,,,L4739,
Th,1,9221.381,0.009,110,,,3,4,,,L3552,
Ne,1,9222.5900,0.0010,6000,2.18e+06,C+,2,3,,T6976,L9097,
Th,1,9223.96259,0.00020,390,,,5,5,,,L5951,
Ne,1,9224.1108,0.0010,2200,1.11e+06,C+,2,2,,T6976,L9097,
Th,1,9224.8693,0.0003,180,,,3,2,,,L5951,
Xe,1,9224.92,0.02,5,,,3,2,,,L4739,
Ar,1,9227.030,0.010,15000,5.0e+06,B,1,2,,T5223,L2634,
Kr,1,9227.36,0.10,1,,,1,1,,,L6099,
Ne,1,9229.2230,0.0010,1800,9.69e+05,C+,1,2,,T6976,L9097,
Th,1,9229.589,0.009,110,,,4,5,,,L3552,
Th,1,9230.04370,0.00007,2600,,,5,4,,,L5951,
Th,1,9230.402,0.009,57,,,3,2,,,L3552,
Th,1,9231.751,0.009,57,,,2,2,,,L3552,
Th,1,9233.149,0.009,57,,,3,4,,,L3552,
Th,1,9235.02913,0.00017,500,,,3,4,,,L5951,
Th,1,9236.39092,0.00015,590,,,2,3,,,L5951,
Kr,1,9236.69,0.10,1,,,2,1,,,L6099,
Th,1,9236.9323,0.0007,55,,,3,4,,,L5951,
Th,1,9240.085,0.009,120,,,1,2,,,L3552,
Th,1,9241.8611,0.0003,270,,,3,4,,,L5951,
Th,1,9242.1353,0.0007,62,,,3,2,,,L5951,
Th,1,9242.7510,0.0008,48,,,4,3,,,L5951,
Kr,1,9245.54,0.10,1,,,2,2,,,L6099,
Hg,1,9245.6,0.4,10,,,2,3,,,L15167c86,
Kr,1,9246.08,0.10,30,,,2,3,,,L6099,
Th,1,9246.2964,0.0003,150,,,5,5,,,L5951,
Xe,1,9247.72,0.02,3,4.20e+05,B+,0,1,,T5818,L4739,
Th,1,9247.7923,0.0003,150,,,3,2,,,L5951,
Th,1,9250.6560,0.0007,60,,,5,4,,,L5951,
Th,1,9252.4446,0.0005,94,,,4,5,,,L5951,
Th,1,9253.1162,0.0003,150,,,3,4,,,L5951,
Hg,1,9256.4,0.4,8,,,2,2,,,L15167c86,
Cu,1,9259.3,0.5,1H,,,3/2,5/2,,,L150,
Th,1,9262.86604,0.00021,370,,,1,1,,,L5951,
Kr,1,9265.23,0.10,1,,,2,1,,,L6099,
Cu,1,9266.08,0.06,3,,,3/2,1/2,,,L772,
Th,1,9266.2245,0.0004,130,,,2,2,,,L5951,
Hg,1,9266.2,0.4,2,,,2,1,,,L15167c86,
Th,1,9268.749128,0.000017,10000,,,2,3,,,L18702,
Th,1,9269.46197,0.00008,1900,,,4,5,,,L18702,
Th,1,9269.6134,0.0006,180,,,2,2,,,L14361,
Th,1,9272.69342,0.00014,770,,,5,6,,,L5951,
Kr,1,9273.50,0.10,10,,,2,2,,,L6099,
Th,1,9273.7238,0.0004,110,,,2,2,,,L5951,
Th,1,9275.3685,0.0008,47,,,2,2,,,L5951,
Kr,1,9275.56,0.10,8,,,3,4,,,L6099,
Th,1,9277.2606,0.0009,38,,,2,3,,,L5951,
Ne,1,9278.0643,0.0010,910,8.14e+05,C+,2,1,,T6976,L9097,
Th,1,9278.81809,0.00003,4800,,,2,2,,,L18702,
Th,1,9279.7100,0.0007,54,,,4,3,,,L5951,
Hg,1,9281.6,0.4,2,,,2,2,,,L15167c86,
Kr,1,9282.4,1.0,2,,,3,3,,,L6099,
Th,1,9288.9282,0.0007,56,,,5,4,,,L5951,
Th,1,9290.1265,0.0012,170,,,6,5,,,L14361,
Kr,1,9290.42,0.10,1,,,3,4,,,L6099,
Th,1,9292.11094,0.00003,6800,,,5,4,,,L18702,
Ar,1,9294.081,0.010,400,3.26e+06,C,1,0,,T1618n,L2634,
Cd,1,9295,10,20*,,,2,3,,,L7381,
Cd,1,9295,10,20*,,,2,2,,,L7381,
Cd,1,9295,10,20*,,,2,1,,,L7381,
Th,1,9296.8718,0.0010,31,,,3,4,,,L5951,
Th,1,9297.5241,0.0003,330,,,3,2,,,L5951,
Hg,1,9301.2,0.4,2,,,0,1,,,L15167c86,
Kr,1,9301.95,0.10,1,,,2,1,,,L6099,
Th,1,9302.5645,0.0003,220,,,3,3,,,L5951,
Ne,1,9303.4053,0.0010,7700,4.22e+06,B,2,2,,T6976,L9097,
Xe,1,9304.50,0.02,30,,,4,4,,,L4739,
Xe,1,9309.19,0.02,40,4.2e+06,D+,1,1,,T8608,L4739,
Th,1,9310.44916,0.00010,1600,,,6,7,,,L5951,
Th,1,9312.99820,0.00017,520,,,4,4,,,L5951,
Ne,1,9313.1380,0.0010,830,2.38e+06,C+,1,0,,T6976,L9097,
Ne,1,9316.5288,0.0010,2700,9.45e+05,C+,2,3,,T6976,L9097,
Th,1,9320.28583,0.00013,800,,,4,5,,,L5951,
Th,1,9322.4800,0.0005,84,,,5,4,,,L5951,
Th,1,9322.6284,0.0004,130,,,3,2,,,L5951,
Th,1,9325.3183,0.0010,35,,,3,2,,,L5951,
Th,1,9325.5977,0.0005,81,,,2,2,,,L5951,
Kr,1,9328.59,0.10,10,,,4,4,,,L6099,
Th,1,9328.8615,0.0007,57,,,3,3,,,L5951,
Ne,1,9329.0663,0.0010,6900,5.80e+06,C+,0,1,,T6976,L9097,
Hg,1,9329.8,0.4,2,,,2,4,E2,,L15167c86,
Th,1,9329.8051,0.0005,95,,,4,4,,,L5951,
Xe,1,9336.64,0.02,3,,,4,3,,,L4739,
Th,1,9338.7236,0.0003,210,,,4,3,,,L5951,
Th,1,9339.0100,0.0009,38,,,2,2,,,L5951,
Kr,1,9340.5,1.0,1,,,4,3,,,L6099,
Hg,1,9341.0,0.4,8,,,2,3,,,L15167c86,
Th,1,9341.3300,0.0008,46,,,2,2,,,L5951,
Ne,1,9343.06,0.10,3,,,0,1,,,L6099,
Th,1,9343.26758,0.00006,2400,,,4,3,,,L18702,
Hg,1,9345.1,0.4,1,,,2,2,,,L7592c86,
Th,1,9346.6572,0.0003,160,,,4,3,,,L5951,
Th,1,9346.7713,0.0003,150,,,4,4,,,L5951,
Hg,1,9348.8,0.4,0,,,2,1,,,L7592c86,
Kr,1,9354.69,0.10,2,,,4,4,,,L7408,
Kr,1,9354.80,0.10,100,,,4,5,,,L6099,
Ne,1,9355.87,0.10,4*,,,1,2,,,L6099,
Ne,1,9355.87,0.10,4*,,,1,1,,,L6099,
Ar,1,9356.787,0.010,1600,1.06e+06,B,1,1,,T5223,L2634,
Hg,1,9357.3,0.4,0,,,2,2,,,L7592c86,
Th,1,9358.5576,0.0004,120,,,1,0,,,L5951,
Th,1,9359.8136,0.0006,78,,,2,2,,,L5951,
Kr,1,9364.67,0.10,2,4.0e+06,D+,2,1,,T3774n,u41,L7408,
Th,1,9364.8944,0.0010,35,,,1,2,,,L5951,
Th,1,9369.3666,0.0006,71,,,3,3,,,L5951,
Th,1,9373.2233,0.0009,43,,,5,6,,,L5951,
Ne,1,9375.8796,0.0010,1500,1.40e+06,C+,2,1,,T6976,L9097,
Xe,1,9376.59,0.02,10,,,4,4,,,L4739,
Th,1,9377.2357,0.0011,31,,,3,2,,,L5951,
Xe,1,9377.33,0.02,100,,,4,5,,,L4739,
Th,1,9379.3571,0.0011,32,,,2,1,,,L5951,
Ne,1,9379.8004,0.0013,7,,,1,2,,,L9097,
Th,1,9382.3018,0.0005,82,,,2,2,,,L5951,
Th,1,9383.2171,0.0008,46,,,4,3,,,L5951,
Th,1,9385.6837,0.0007,52,,,3,3,,,L5951,
Th,1,9385.84608,0.00004,3900,,,1,2,,,L18702,
Th,1,9386.6738,0.0008,51,,,0,1,,,L5951,
Th,1,9391.50630,0.00011,1300,,,1,2,,,L5951,
Th,1,9393.16115,0.00015,660,,,5,6,,,L5951,
Th,1,9393.2934,0.0010,37,,,2,1,,,L5951,
Th,1,9394.8409,0.0005,86,,,2,3,,,L5951,
Th,1,9399.2443,0.0008,44,,,3,2,,,L5951,
Th,1,9401.667279,0.000018,43000,,,4,3,,,L18702,
Th,1,9404.9973,0.0007,54,,,2,3,,,L5951,
Th,1,9407.7775,0.0010,35,,,3,2,,,L5951,
Th,1,9407.8555,0.0006,68,,,4,3,,,L5951,
Th,1,9409.4727,0.0007,63,,,4,4,,,L5951,
Th,1,9411.92984,0.00009,1800,,,4,4,,,L5951,
Th,1,9413.2745,0.0010,36,,,1,2,,,L5951,
Ne,1,9413.33,0.10,9,,,4,5,,,L6099,
Xe,1,9414.59,0.02,60,,,3,3,,,L4739,
Ne,1,9414.90,0.10,6,,,3,4,,,L6099,
Th,1,9416.2583,0.0004,120,,,7,6,,,L5951,
Th,1,9416.67087,0.00021,360,,,4,4,,,L5951,
Th,1,9420.0403,0.0004,110,,,2,2,,,L5951,
Hg,1,9422.0,0.4,3,,,1,2,,,L15167c86,
Th,1,9423.2043,0.0004,150,,,0,1,,,L5951,
Th,1,9424.8983,0.0008,49,,,3,2,,,L5951,
Th,1,9425.5178,0.0009,40,,,3,3,,,L5951,
Th,1,9426.4288,0.0009,41,,,2,3,,,L5951,
Ne,1,9427.9655,0.0010,4800,4.28e+06,C+,0,1,,T6976,L9097,
Hg,1,9428.2,0.4,2,,,1,1,,,L7592c86,
Th,1,9433.5039,0.0008,48,,,1,2,,,L5951,
Th,1,9434.18639,0.00004,3400,,,1,2,,,L18702,
Hg,1,9434.7,0.4,9,,,1,2,,,L15167c86,
Th,1,9435.1711,0.0008,46,,,5,4,,,L5951,
Ne,1,9435.5961,0.0010,66,5.3e+04,C,1,1,,T8378,L9097,
Th,1,9437.7110,0.0008,49,,,2,1,,,L5951,
Th,1,9439.4011,0.0003,340,,,2,1,,,L5951,
Hg,1,9441.1,0.4,7,,,2,3,,,L7592c86,
Xe,1,9444.05,0.02,20,,,2,2,,,L4739,
Th,1,9444.2177,0.0009,41,,,4,5,,,L5951,
Th,1,9444.5581,0.0007,59,,,3,2,,,L5951,
Xe,1,9445.27,0.02,20,,,2,2,,,L4739,
Hg,1,9445.3,0.4,5,,,1,2,,,L7592c86,
Ne,1,9446.39,0.10,3,,,2,3,,,L6099,
Ne,1,9447.85,0.10,4,,,3,4,,,L6099,
Xe,1,9447.93,0.02,80,,,2,3,,,L4739,
Th,1,9449.5803,0.0005,81,,,1,1,,,L5951,
Th,1,9453.0529,0.0004,110,,,2,3,,,L5951,
Kr,1,9453.47,0.10,20,,,2,3,,,L6099,
Ne,1,9456.59,0.10,1,,,2,3,,,L6099,
Th,1,9457.7957,0.0003,320,,,2,3,,,L5951,
Th,1,9461.2198,0.0004,120,,,3,3,,,L5951,
Ne,1,9461.8060,0.0010,2800,1.31e+06,C+,1,2,,T6976,L9097,
Th,1,9463.46715,0.00015,550bl,,,2,2,,,L18702,
Th,1,9463.622721,0.000018,9700,,,3,3,,,L18702,
Th,1,9463.80184,0.00012,1000,,,3,4,,,L5951,
Th,1,9464.4902,0.0009,43,,,3,2,,,L5951,
Th,1,9469.79208,0.00004,4800,,,4,3,,,L18702,
Th,1,9473.27945,0.00003,6800,,,2,1,,,L18702,
Th,1,9473.8930,0.0010,37,,,4,4,,,L5951,
Cu,1,9475.0,0.5,2H,,,1/2,3/2,,,L150,
Th,1,9477.477997,0.000018,18000,,,3,4,,,L18702,
Th,1,9477.5203,0.0006,180,,,5,4,,,L14361,
Th,1,9484.8497,0.0004,150,,,4,3,,,L5951,
Th,1,9484.8925,0.0003,230,,,3,2,,,L5951,
Ne,1,9489.2849,0.0010,5000,1.82e+06,C+,1,1,,T6976,L9097,
Th,1,9489.52768,0.00015,640,,,3,3,,,L5951,
Hg,1,9489.8,0.6,0,,,1,2,,,L15169c86,
Th,1,9493.4633,0.0011,31,,,2,2,,,L5951,
Th,1,9496.4689,0.0009,41,,,6,6,,,L5951,
Th,1,9498.102241,0.000018,15000,,,4,5,,,L18702,
Hg,1,9498.5,0.4,6,,,2,3,,,L7592c86,
Th,1,9498.7177,0.0011,31,,,3,3,,,L5951,
Xe,1,9499.68,0.02,40,,,2,2,,,L4739,
Th,1,9499.793666,0.000018,23000,,,2,3,,,L18702,
Th,1,9502.6604,0.0006,77,,,1,1,,,L5951,
Th,1,9502.90551,0.00018,520,,,2,3,,,L5951,
Th,1,9504.0440,0.0005,79,,,6,5,,,L5951,
Th,1,9507.99988,0.00005,3300,,,5,5,,,L18702,
Xe,1,9508.39,0.02,10,,,2,1,,,L4739,
Ne,1,9509.20,0.10,4,,,2,3,,,L6099,
Th,1,9510.2601,0.0003,330,,,3,2,,,L5951,
Ne,1,9511.01,0.10,7,,,3,4,,,L6099,
Th,1,9513.5550,0.0005,100,,,2,3,,,L5951,
Xe,1,9515.987,0.002,200,,,3,4,,,L7292,
He,1,9528.78,0.10,3*,3.3834e+03,AAA,3,2,,T8636c73,L8200,
He,1,9528.78,0.10,3*,7.6127e+05,AAA,3,4,,T8636c73,L8200,
He,1,9528.78,0.10,3*,6.4641e+04,AAA,3,3,,T8636c73,L8200,
He,1,9528.78,0.10,3*,1.1839e+05,AAA,2,2,,T8636c73,L8200,
He,1,9528.78,0.10,3*,5.2655e+05,AAA,2,3,,T8636c73,L8200,
He,1,9528.78,0.10,3*,6.3946e+05,AAA,1,2,,T8636c73,L8200,
Hg,1,9528.9,0.4,7,,,3,4,,,L7592c86,
He,1,9531.88,0.10,1,5.8976e+05,AAA,2,3,,T8636c73,L366,
Cu,1,9532.9,0.5,10H,,,5/2,5/2,,,L150,
Kr,1,9534.9,1.0,1,,,0,1,,,L6099,
Ne,1,9536.7793,0.0010,6100,5.18e+06,C+,1,1,,T6976,L9097,
Th,1,9539.0224,0.0004,150,,,1,1,,,L5951,
Kr,1,9543.51,0.10,30,5.1e+05,D+,1,2,,T3774n,u41,L6099,
Hg,1,9547.3,0.4,0,,,2,1,,,L15167c86,
Hg,1,9549.9,0.4,1,,,1,1,,,L7592c86,
Ne,1,9550.0241,0.0010,2800,7.31e+06,C+,1,0,,T6976,L9097,
Th,1,9550.6489,0.0003,290,,,5,6,,,L5951,
Th,1,9556.6049,0.0003,270,,,4,5,,,L5951,
Hg,1,9556.7,0.4,1.5,,,1,0,,,L7592c86,
Th,1,9562.2306,0.0009,43,,,4,3,,,L5951,
Th,1,9562.5447,0.0010,37,,,2,1,,,L5951,
Th,1,9562.8511,0.0009,43,,,3,3,,,L5951,
Th,1,9563.86725,0.00004,4500,,,2,2,,,L18702,
Th,1,9568.1821,0.0004,150,,,4,3,,,L5951,
Th,1,9569.9043,0.0004,170,,,4,3,,,L5951,
Th,1,9570.4531,0.0003,250,,,5,4,,,L5951,
Th,1,9573.0268,0.0005,91,,,2,2,,,L5951,
Th,1,9574.1268,0.0005,82,,,2,1,,,L5951,
Ne,1,9576.628,0.003,2,,,1,0,,,L9097,
Hg,1,9576.9,0.4,3,,,3,2,,,L15167c86,
Th,1,9585.44126,0.00011,1100,,,3,3,,,L5951,
Xe,1,9587.77,0.02,20,,,2,1,,,L4739,
Th,1,9589.6566,0.0004,200,,,1,2,,,L5951,
Th,1,9591.4362,0.0007,57,,,5,4,,,L5951,
Th,1,9592.9732,0.0004,160,,,2,2,,,L5951,
Th,1,9598.02200,0.00017,530,,,1,2,,,L5951,
Hg,1,9604.6,0.4,1*,,,2,1,,,L15167c86,
Hg,1,9604.6,0.4,1*,,,1,1,,,L15167c86,
Xe,1,9608.43,0.02,3,,,2,1,,,L4739,
Th,1,9608.4401,0.0007,59,,,4,5,,,L5951,
Kr,1,9609.8,1.0,1,,,1,2,,,L6099,
Th,1,9611.12154,0.00020,450,,,4,4,,,L5951,
Th,1,9611.5702,0.0005,130,,,3,4,,,L5951,
Th,1,9613.9823,0.0009,40,,,2,2,,,L5951,
Th,1,9616.2929,0.0004,200,,,6,5,,,L5951,
Kr,1,9618.27,0.10,3,,,1,2,,,L6099,
Xe,1,9619.59,0.02,1,,,1,0,,,L4739,
Th,1,9621.8557,0.0005,120,,,3,2,,,L5951,
Th,1,9623.63366,0.00020,440,,,7,7,,,L5951,
Th,1,9626.0463,0.0006,69,,,4,3,,,L5951,
Th,1,9627.83786,0.00019,500,,,6,6,,,L5951,
Th,1,9628.3732,0.0009,41,,,3,2,,,L5951,
Th,1,9630.3107,0.0005,110,,,1,1,,,L5951,
Th,1,9631.8669,0.0008,50,,,5,4,,,L5951,
Th,1,9632.20983,0.00004,4600,,,1,0,,,L18702,
Th,1,9633.3852,0.0005,110,,,0,1,,,L5951,
Th,1,9635.28519,0.00003,7900,,,1,1,,,L18702,
Th,1,9639.5445,0.0007,56,,,1,2,,,L5951,
Ne,1,9644.84,0.10,1,,,0,1,,,L6099,
Th,1,9645.7872,0.0008,46,,,2,1,,,L5951,
Th,1,9646.2891,0.0007,54,,,6,5,,,L5951,
Th,1,9654.6478,0.0008,52,,,4,4,,,L5951,
Th,1,9659.0896,0.0004,160,,,3,3,,,L5951,
Ar,1,9660.435,0.010,25000,5.4e+06,B,1,1,,T5223,L2634,
Th,1,9662.7323,0.0010,35,,,4,4,,,L5951,
Th,1,9666.2933,0.0004,180,,,1,2,,,L5951,
Th,1,9667.34830,0.00003,8300,,,2,2,,,L18702,
Ne,1,9668.0709,0.0005,18000,3.74e+06,B,1,2,,T6976,L7433,
Th,1,9668.7938,0.0010,34,,,2,2,,,L5951,
Th,1,9669.0308,0.0007,75,,,7,6,,,L5951,
Xe,1,9671.59,0.02,1,,,2,3,,,L4739,
Kr,1,9671.68,0.10,1,,,1,1,,,L6099,
Th,1,9673.4079,0.0010,35,,,5,5,,,L5951,
Th,1,9673.4488,0.0006,92,,,3,4,,,L5951,
Th,1,9677.44435,0.00022,370,,,3,2,,,L5951,
Th,1,9678.7566,0.0003,270,,,3,3,,,L5951,
Th,1,9679.48988,0.00020,470,,,5,5,,,L5951,
Th,1,9679.5978,0.0009,44,,,2,1,,,L5951,
Th,1,9680.8842,0.0007,74,,,3,2,,,L5951,
Kr,1,9684.92,0.10,2,,,1,0,,,L6099,
Th,1,9685.0589,0.0007,74,,,6,6,,,L5951,
Th,1,9686.3876,0.0009,39,,,2,2,,,L5951,
Th,1,9687.4556,0.0008,51,,,6,6,,,L5951,
Xe,1,9687.98,0.02,150,,,2,3,,,L4739,
Th,1,9690.2297,0.0009,40,,,3,3,,,L5951,
Kr,1,9690.49,0.10,10,8.7e+04,D+,2,2,,T3774n,u41,L6099,
Th,1,9697.6896,0.0003,270,,,4,5,,,L5951,
Th,1,9703.222864,0.000019,15000,,,3,4,,,L18702,
Th,1,9703.2635,0.0003,320bl,,,2,2,,,L5951,
Xe,1,9703.65,0.02,20,,,3,2,,,L4739,
Th,1,9704.2366,0.0005,110,,,4,3,,,L5951,
Th,1,9704.93236,0.00016,660,,,3,4,,,L5951,
Kr,1,9706.88,0.10,50,5.2e+05,D+,1,2,,T3774n,T3384,u41,L6099,
Xe,1,9712.69,0.02,2,,,2,2,,,L4739,
Kr,1,9717.51,0.10,15*,,,3,4,,,L6099,
Kr,1,9717.51,0.10,15*,,,3,3,,,L6099,
Th,1,9718.8062,0.0004,190,,,3,3,,,L5951,
Xe,1,9720.83,0.02,100,,,1,2,,,L4739,
Th,1,9721.1569,0.0003,210,,,2,1,,,L5951,
Th,1,9721.3242,0.0009,52,,,3,3,,,L5951,
Kr,1,9725.45,0.10,1,,,2,1,,,L6099,
Ne,1,9727.47,0.10,1,,,1,2,,,L6099,
Kr,1,9730.18,0.10,2h*,,,3,3,,,L6099,
Kr,1,9730.18,0.10,2h*,,,3,2,,,L6099,
Th,1,9734.6654,0.0011,32,,,3,3,,,L5951,
Th,1,9734.9991,0.0009,47,,,3,2,,,L5951,
Th,1,9738.8820,0.0004,150,,,1,2,,,L5951,
Th,1,9741.2926,0.0006,91,,,3,4,,,L5951,
Cu,1,9742.3,0.5,4H,,,1/2,1/2,,,L150,
Kr,1,9745.78,0.10,50,,,3,4,,,L6099,
Th,1,9745.8282,0.0011,32,,,5,4,,,L5951,
Th,1,9746.23299,0.00012,1000,,,4,3,,,L5951,
Th,1,9749.135052,0.000019,27000,,,2,3,,,L18702,
Kr,1,9754.4352,0.0010,5,3.13e+06,B+,1,1,,T7199,L11281,
Th,1,9756.2662,0.0003,320,,,5,4,,,L5951,
Th,1,9756.6872,0.0008,61,,,2,2,,,L5951,
Th,1,9759.8949,0.0004,150,,,3,2,,,L5951,
Th,1,9767.2834,0.0008,57,,,3,4,,,L5951,
Kr,1,9771.37,0.10,2,,,0,1,,,L6099,
Th,1,9772.2134,0.0004,170,,,2,3,,,L5951,
Hg,1,9778.0,0.4,3,,,0,2,E2,,L15167c86,
Th,1,9781.0990,0.0011,32,,,1,2,,,L5951,
Th,1,9782.1345,0.0004,140,,,5,4,,,L5951,
Th,1,9784.8224,0.0010,41,,,1,2,,,L5951,
Ar,1,9787.186,0.010,4500,1.47e+06,B,1,2,,T5223,L2634,
Th,1,9788.0357,0.0005,110,,,5,4,,,L5951,
Ne,1,9790.78,0.10,3,,,1,1,,,L6099,
